id,source,origin,destination,travel_date,advance_purchase_days,base_fare,taxes_fees,fare_total,scraped_at,status
200,EaseMyTrip,DEL,HYD,2026-09-21,45,2703.64,762.57,3466.21,2026-08-07 10:33:00,SIMULATED_BACKTEST
201,EaseMyTrip,DEL,PNQ,2026-08-08,1,4726.08,1333.0,6059.08,2026-08-07 10:33:00,SIMULATED_BACKTEST
202,EaseMyTrip,DEL,PNQ,2026-08-14,7,3700.73,1043.8,4744.53,2026-08-07 10:33:00,SIMULATED_BACKTEST
203,EaseMyTrip,DEL,PNQ,2026-08-22,15,3133.82,883.9,4017.72,2026-08-07 10:33:00,SIMULATED_BACKTEST
204,EaseMyTrip,DEL,PNQ,2026-09-06,30,2809.96,792.55,3602.51,2026-08-07 10:33:00,SIMULATED_BACKTEST
205,EaseMyTrip,DEL,PNQ,2026-09-21,45,2540.76,716.62,3257.38,2026-08-07 10:33:00,SIMULATED_BACKTEST
206,EaseMyTrip,DEL,CCU,2026-08-08,1,6057.14,1708.42,7765.56,2026-08-07 10:33:00,SIMULATED_BACKTEST
207,EaseMyTrip,DEL,CCU,2026-08-14,7,4773.19,1346.28,6119.47,2026-08-07 10:33:00,SIMULATED_BACKTEST
208,EaseMyTrip,DEL,CCU,2026-08-22,15,4023.27,1134.77,5158.04,2026-08-07 10:33:00,SIMULATED_BACKTEST
209,EaseMyTrip,DEL,CCU,2026-09-06,30,3578.45,1009.31,4587.76,2026-08-07 10:33:00,SIMULATED_BACKTEST
210,EaseMyTrip,DEL,CCU,2026-09-21,45,3252.78,917.45,4170.23,2026-08-07 10:33:00,SIMULATED_BACKTEST
211,EaseMyTrip,DEL,BOM,2026-08-09,1,6105.84,1722.16,7828.0,2026-08-08 11:36:00,SIMULATED_BACKTEST
212,EaseMyTrip,DEL,BOM,2026-08-15,7,4780.5,1348.34,6128.84,2026-08-08 11:36:00,SIMULATED_BACKTEST
213,EaseMyTrip,DEL,BOM,2026-08-23,15,4103.58,1157.42,5261.0,2026-08-08 11:36:00,SIMULATED_BACKTEST
214,EaseMyTrip,DEL,BOM,2026-09-07,30,3582.88,1010.56,4593.44,2026-08-08 11:36:00,SIMULATED_BACKTEST
215,EaseMyTrip,DEL,BOM,2026-09-22,45,3242.77,914.63,4157.4,2026-08-08 11:36:00,SIMULATED_BACKTEST
216,EaseMyTrip,BLR,DEL,2026-08-09,1,7053.85,1989.55,9043.4,2026-08-08 11:36:00,SIMULATED_BACKTEST
217,EaseMyTrip,BLR,DEL,2026-08-15,7,5538.88,1562.25,7101.13,2026-08-08 11:36:00,SIMULATED_BACKTEST
218,EaseMyTrip,BLR,DEL,2026-08-23,15,4780.31,1348.29,6128.6,2026-08-08 11:36:00,SIMULATED_BACKTEST
219,EaseMyTrip,BLR,DEL,2026-09-07,30,4219.22,1190.03,5409.25,2026-08-08 11:36:00,SIMULATED_BACKTEST
220,EaseMyTrip,BLR,DEL,2026-09-22,45,3827.99,1079.69,4907.68,2026-08-08 11:36:00,SIMULATED_BACKTEST
221,EaseMyTrip,BLR,BOM,2026-08-09,1,4331.34,1221.66,5553.0,2026-08-08 11:36:00,SIMULATED_BACKTEST
222,EaseMyTrip,BLR,BOM,2026-08-15,7,3450.47,973.21,4423.68,2026-08-08 11:36:00,SIMULATED_BACKTEST
223,EaseMyTrip,BLR,BOM,2026-08-23,15,2897.7,817.3,3715.0,2026-08-08 11:36:00,SIMULATED_BACKTEST
224,EaseMyTrip,BLR,BOM,2026-09-07,30,2573.91,725.97,3299.88,2026-08-08 11:36:00,SIMULATED_BACKTEST
225,EaseMyTrip,BLR,BOM,2026-09-22,45,2275.1,641.7,2916.8,2026-08-08 11:36:00,SIMULATED_BACKTEST
226,EaseMyTrip,DEL,HYD,2026-08-09,1,5231.77,1475.63,6707.4,2026-08-08 11:36:00,SIMULATED_BACKTEST
227,EaseMyTrip,DEL,HYD,2026-08-15,7,4100.09,1156.44,5256.53,2026-08-08 11:36:00,SIMULATED_BACKTEST
228,EaseMyTrip,DEL,HYD,2026-08-23,15,3446.51,972.09,4418.6,2026-08-08 11:36:00,SIMULATED_BACKTEST
229,EaseMyTrip,DEL,HYD,2026-09-07,30,3104.91,875.74,3980.65,2026-08-08 11:36:00,SIMULATED_BACKTEST
230,EaseMyTrip,DEL,HYD,2026-09-22,45,2765.63,780.05,3545.68,2026-08-08 11:36:00,SIMULATED_BACKTEST
231,EaseMyTrip,DEL,PNQ,2026-08-09,1,4892.0,1379.8,6271.8,2026-08-08 11:36:00,SIMULATED_BACKTEST
232,EaseMyTrip,DEL,PNQ,2026-08-15,7,3817.65,1076.77,4894.42,2026-08-08 11:36:00,SIMULATED_BACKTEST
233,EaseMyTrip,DEL,PNQ,2026-08-23,15,3324.52,937.68,4262.2,2026-08-08 11:36:00,SIMULATED_BACKTEST
234,EaseMyTrip,DEL,PNQ,2026-09-07,30,2902.43,818.63,3721.06,2026-08-08 11:36:00,SIMULATED_BACKTEST
235,EaseMyTrip,DEL,PNQ,2026-09-22,45,2597.37,732.59,3329.96,2026-08-08 11:36:00,SIMULATED_BACKTEST
236,EaseMyTrip,DEL,CCU,2026-08-09,1,6318.47,1782.13,8100.6,2026-08-08 11:36:00,SIMULATED_BACKTEST
237,EaseMyTrip,DEL,CCU,2026-08-15,7,4969.78,1401.73,6371.51,2026-08-08 11:36:00,SIMULATED_BACKTEST
238,EaseMyTrip,DEL,CCU,2026-08-23,15,4189.69,1181.71,5371.4,2026-08-08 11:36:00,SIMULATED_BACKTEST
239,EaseMyTrip,DEL,CCU,2026-09-07,30,3692.51,1041.48,4733.99,2026-08-08 11:36:00,SIMULATED_BACKTEST
240,EaseMyTrip,DEL,CCU,2026-09-22,45,3321.02,936.7,4257.72,2026-08-08 11:36:00,SIMULATED_BACKTEST
241,EaseMyTrip,DEL,BOM,2026-08-10,1,6263.79,1766.71,8030.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
242,EaseMyTrip,DEL,BOM,2026-08-16,7,4870.55,1373.75,6244.3,2026-08-09 08:39:00,SIMULATED_BACKTEST
243,EaseMyTrip,DEL,BOM,2026-08-24,15,4210.44,1187.56,5398.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
244,EaseMyTrip,DEL,BOM,2026-09-08,30,3633.86,1024.94,4658.8,2026-08-09 08:39:00,SIMULATED_BACKTEST
245,EaseMyTrip,DEL,BOM,2026-09-23,45,3319.68,936.32,4256.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
246,EaseMyTrip,BLR,DEL,2026-08-10,1,7206.42,2032.58,9239.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
247,EaseMyTrip,BLR,DEL,2026-08-16,7,5703.95,1608.81,7312.76,2026-08-09 08:39:00,SIMULATED_BACKTEST
248,EaseMyTrip,BLR,DEL,2026-08-24,15,4832.88,1363.12,6196.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
249,EaseMyTrip,BLR,DEL,2026-09-08,30,4209.78,1187.38,5397.16,2026-08-09 08:39:00,SIMULATED_BACKTEST
250,EaseMyTrip,BLR,DEL,2026-09-23,45,3841.97,1083.63,4925.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
251,EaseMyTrip,BLR,BOM,2026-08-10,1,4405.83,1242.67,5648.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
252,EaseMyTrip,BLR,BOM,2026-08-16,7,3471.86,979.24,4451.1,2026-08-09 08:39:00,SIMULATED_BACKTEST
253,EaseMyTrip,BLR,BOM,2026-08-24,15,2946.06,830.94,3777.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
254,EaseMyTrip,BLR,BOM,2026-09-08,30,2607.23,735.37,3342.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
255,EaseMyTrip,BLR,BOM,2026-09-23,45,2333.76,658.24,2992.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
256,EaseMyTrip,DEL,HYD,2026-08-10,1,5318.82,1500.18,6819.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
257,EaseMyTrip,DEL,HYD,2026-08-16,7,4134.59,1166.17,5300.76,2026-08-09 08:39:00,SIMULATED_BACKTEST
258,EaseMyTrip,DEL,HYD,2026-08-24,15,3585.66,1011.34,4597.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
259,EaseMyTrip,DEL,HYD,2026-09-08,30,3068.64,865.52,3934.16,2026-08-09 08:39:00,SIMULATED_BACKTEST
260,EaseMyTrip,DEL,HYD,2026-09-23,45,2779.61,783.99,3563.6,2026-08-09 08:39:00,SIMULATED_BACKTEST
261,EaseMyTrip,DEL,PNQ,2026-08-10,1,5030.61,1418.89,6449.5,2026-08-09 08:39:00,SIMULATED_BACKTEST
262,EaseMyTrip,DEL,PNQ,2026-08-16,7,3897.05,1099.17,4996.22,2026-08-09 08:39:00,SIMULATED_BACKTEST
263,EaseMyTrip,DEL,PNQ,2026-08-24,15,3342.3,942.7,4285.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
264,EaseMyTrip,DEL,PNQ,2026-09-08,30,2930.87,826.65,3757.52,2026-08-09 08:39:00,SIMULATED_BACKTEST
265,EaseMyTrip,DEL,PNQ,2026-09-23,45,2684.14,757.06,3441.2,2026-08-09 08:39:00,SIMULATED_BACKTEST
266,EaseMyTrip,DEL,CCU,2026-08-10,1,6447.48,1818.52,8266.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
267,EaseMyTrip,DEL,CCU,2026-08-16,7,5078.61,1432.43,6511.04,2026-08-09 08:39:00,SIMULATED_BACKTEST
268,EaseMyTrip,DEL,CCU,2026-08-24,15,4277.52,1206.48,5484.0,2026-08-09 08:39:00,SIMULATED_BACKTEST
269,EaseMyTrip,DEL,CCU,2026-09-08,30,3732.02,1052.62,4784.64,2026-08-09 08:39:00,SIMULATED_BACKTEST
270,EaseMyTrip,DEL,CCU,2026-09-23,45,3365.23,949.17,4314.4,2026-08-09 08:39:00,SIMULATED_BACKTEST
271,EaseMyTrip,DEL,BOM,2026-08-11,1,6397.56,1804.44,8202.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
272,EaseMyTrip,DEL,BOM,2026-08-17,7,4999.61,1410.15,6409.76,2026-08-10 09:42:00,SIMULATED_BACKTEST
273,EaseMyTrip,DEL,BOM,2026-08-25,15,4265.04,1202.96,5468.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
274,EaseMyTrip,DEL,BOM,2026-09-09,30,3723.06,1050.1,4773.16,2026-08-10 09:42:00,SIMULATED_BACKTEST
275,EaseMyTrip,DEL,BOM,2026-09-24,45,3392.69,956.91,4349.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
276,EaseMyTrip,BLR,DEL,2026-08-11,1,7418.27,2092.33,9510.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
277,EaseMyTrip,BLR,DEL,2026-08-17,7,5815.98,1640.41,7456.39,2026-08-10 09:42:00,SIMULATED_BACKTEST
278,EaseMyTrip,BLR,DEL,2026-08-25,15,4890.91,1379.49,6270.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
279,EaseMyTrip,BLR,DEL,2026-09-09,30,4323.59,1219.48,5543.07,2026-08-10 09:42:00,SIMULATED_BACKTEST
280,EaseMyTrip,BLR,DEL,2026-09-24,45,3917.57,1104.95,5022.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
281,EaseMyTrip,BLR,BOM,2026-08-11,1,4506.84,1271.16,5778.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
282,EaseMyTrip,BLR,BOM,2026-08-17,7,3545.51,1000.01,4545.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
283,EaseMyTrip,BLR,BOM,2026-08-25,15,3026.4,853.6,3880.0,2026-08-10 09:42:00,SIMULATED_BACKTEST
284,EaseMyTrip,BLR,BOM,2026-09-09,30,2634.31,743.01,3377.32,2026-08-10 09:42:00,SIMULATED_BACKTEST
285,EaseMyTrip,BLR,BOM,2026-09-24,45,2396.32,675.88,3072.2,2026-08-10 09:42:00,SIMULATED_BACKTEST
286,EaseMyTrip,DEL,HYD,2026-08-11,1,5426.15,1530.45,6956.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
287,EaseMyTrip,DEL,HYD,2026-08-17,7,4284.53,1208.46,5492.99,2026-08-10 09:42:00,SIMULATED_BACKTEST
288,EaseMyTrip,DEL,HYD,2026-08-25,15,3630.43,1023.97,4654.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
289,EaseMyTrip,DEL,HYD,2026-09-09,30,3196.96,901.71,4098.67,2026-08-10 09:42:00,SIMULATED_BACKTEST
290,EaseMyTrip,DEL,HYD,2026-09-24,45,2834.93,799.59,3634.52,2026-08-10 09:42:00,SIMULATED_BACKTEST
291,EaseMyTrip,DEL,PNQ,2026-08-11,1,5127.88,1446.32,6574.2,2026-08-10 09:42:00,SIMULATED_BACKTEST
292,EaseMyTrip,DEL,PNQ,2026-08-17,7,4001.42,1128.6,5130.02,2026-08-10 09:42:00,SIMULATED_BACKTEST
293,EaseMyTrip,DEL,PNQ,2026-08-25,15,3379.58,953.22,4332.8,2026-08-10 09:42:00,SIMULATED_BACKTEST
294,EaseMyTrip,DEL,PNQ,2026-09-09,30,2992.84,844.14,3836.98,2026-08-10 09:42:00,SIMULATED_BACKTEST
295,EaseMyTrip,DEL,PNQ,2026-09-24,45,2752.96,776.48,3529.44,2026-08-10 09:42:00,SIMULATED_BACKTEST
296,EaseMyTrip,DEL,CCU,2026-08-11,1,6556.21,1849.19,8405.4,2026-08-10 09:42:00,SIMULATED_BACKTEST
297,EaseMyTrip,DEL,CCU,2026-08-17,7,5134.4,1448.17,6582.57,2026-08-10 09:42:00,SIMULATED_BACKTEST
298,EaseMyTrip,DEL,CCU,2026-08-25,15,4306.85,1214.75,5521.6,2026-08-10 09:42:00,SIMULATED_BACKTEST
299,EaseMyTrip,DEL,CCU,2026-09-09,30,3879.95,1094.34,4974.29,2026-08-10 09:42:00,SIMULATED_BACKTEST
300,EaseMyTrip,DEL,CCU,2026-09-24,45,3430.5,967.58,4398.08,2026-08-10 09:42:00,SIMULATED_BACKTEST
301,EaseMyTrip,DEL,BOM,2026-08-12,1,6513.39,1837.11,8350.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
302,EaseMyTrip,DEL,BOM,2026-08-18,7,5053.79,1425.43,6479.22,2026-08-11 10:45:00,SIMULATED_BACKTEST
303,EaseMyTrip,DEL,BOM,2026-08-26,15,4297.02,1211.98,5509.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
304,EaseMyTrip,DEL,BOM,2026-09-10,30,3824.75,1078.77,4903.52,2026-08-11 10:45:00,SIMULATED_BACKTEST
305,EaseMyTrip,DEL,BOM,2026-09-25,45,3468.82,978.38,4447.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
306,EaseMyTrip,BLR,DEL,2026-08-12,1,7503.76,2116.44,9620.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
307,EaseMyTrip,BLR,DEL,2026-08-18,7,5885.9,1660.12,7546.02,2026-08-11 10:45:00,SIMULATED_BACKTEST
308,EaseMyTrip,BLR,DEL,2026-08-26,15,4942.7,1394.1,6336.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
309,EaseMyTrip,BLR,DEL,2026-09-10,30,4442.08,1252.9,5694.98,2026-08-11 10:45:00,SIMULATED_BACKTEST
310,EaseMyTrip,BLR,DEL,2026-09-25,45,3976.78,1121.66,5098.44,2026-08-11 10:45:00,SIMULATED_BACKTEST
311,EaseMyTrip,BLR,BOM,2026-08-12,1,4636.71,1307.79,5944.5,2026-08-11 10:45:00,SIMULATED_BACKTEST
312,EaseMyTrip,BLR,BOM,2026-08-18,7,3565.33,1005.61,4570.94,2026-08-11 10:45:00,SIMULATED_BACKTEST
313,EaseMyTrip,BLR,BOM,2026-08-26,15,3072.42,866.58,3939.0,2026-08-11 10:45:00,SIMULATED_BACKTEST
314,EaseMyTrip,BLR,BOM,2026-09-10,30,2646.57,746.47,3393.04,2026-08-11 10:45:00,SIMULATED_BACKTEST
315,EaseMyTrip,BLR,BOM,2026-09-25,45,2444.05,689.35,3133.4,2026-08-11 10:45:00,SIMULATED_BACKTEST
316,EaseMyTrip,DEL,HYD,2026-08-12,1,5478.1,1545.1,7023.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
317,EaseMyTrip,DEL,HYD,2026-08-18,7,4325.27,1219.95,5545.22,2026-08-11 10:45:00,SIMULATED_BACKTEST
318,EaseMyTrip,DEL,HYD,2026-08-26,15,3654.14,1030.66,4684.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
319,EaseMyTrip,DEL,HYD,2026-09-10,30,3206.72,904.46,4111.18,2026-08-11 10:45:00,SIMULATED_BACKTEST
320,EaseMyTrip,DEL,HYD,2026-09-25,45,2887.12,814.32,3701.44,2026-08-11 10:45:00,SIMULATED_BACKTEST
321,EaseMyTrip,DEL,PNQ,2026-08-12,1,5148.7,1452.2,6600.9,2026-08-11 10:45:00,SIMULATED_BACKTEST
322,EaseMyTrip,DEL,PNQ,2026-08-18,7,4133.87,1165.96,5299.83,2026-08-11 10:45:00,SIMULATED_BACKTEST
323,EaseMyTrip,DEL,PNQ,2026-08-26,15,3448.07,972.53,4420.6,2026-08-11 10:45:00,SIMULATED_BACKTEST
324,EaseMyTrip,DEL,PNQ,2026-09-10,30,3045.47,858.98,3904.45,2026-08-11 10:45:00,SIMULATED_BACKTEST
325,EaseMyTrip,DEL,PNQ,2026-09-25,45,2791.37,787.31,3578.68,2026-08-11 10:45:00,SIMULATED_BACKTEST
326,EaseMyTrip,DEL,CCU,2026-08-12,1,6598.64,1861.16,8459.8,2026-08-11 10:45:00,SIMULATED_BACKTEST
327,EaseMyTrip,DEL,CCU,2026-08-18,7,5173.04,1459.06,6632.1,2026-08-11 10:45:00,SIMULATED_BACKTEST
328,EaseMyTrip,DEL,CCU,2026-08-26,15,4468.78,1260.42,5729.2,2026-08-11 10:45:00,SIMULATED_BACKTEST
329,EaseMyTrip,DEL,CCU,2026-09-10,30,3851.59,1086.35,4937.94,2026-08-11 10:45:00,SIMULATED_BACKTEST
330,EaseMyTrip,DEL,CCU,2026-09-25,45,3519.17,992.59,4511.76,2026-08-11 10:45:00,SIMULATED_BACKTEST
331,EaseMyTrip,DEL,BOM,2026-08-13,1,6626.1,1868.9,8495.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
332,EaseMyTrip,DEL,BOM,2026-08-19,7,5128.25,1446.43,6574.68,2026-08-12 11:48:00,SIMULATED_BACKTEST
333,EaseMyTrip,DEL,BOM,2026-08-27,15,4346.94,1226.06,5573.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
334,EaseMyTrip,DEL,BOM,2026-09-11,30,3874.95,1092.93,4967.88,2026-08-12 11:48:00,SIMULATED_BACKTEST
335,EaseMyTrip,DEL,BOM,2026-09-26,45,3460.7,976.1,4436.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
336,EaseMyTrip,BLR,DEL,2026-08-13,1,7653.2,2158.6,9811.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
337,EaseMyTrip,BLR,DEL,2026-08-19,7,6030.69,1700.97,7731.66,2026-08-12 11:48:00,SIMULATED_BACKTEST
338,EaseMyTrip,BLR,DEL,2026-08-27,15,5060.8,1427.4,6488.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
339,EaseMyTrip,BLR,DEL,2026-09-11,30,4524.7,1276.2,5800.9,2026-08-12 11:48:00,SIMULATED_BACKTEST
340,EaseMyTrip,BLR,DEL,2026-09-26,45,4092.16,1154.2,5246.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
341,EaseMyTrip,BLR,BOM,2026-08-13,1,4679.22,1319.78,5999.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
342,EaseMyTrip,BLR,BOM,2026-08-19,7,3716.98,1048.38,4765.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
343,EaseMyTrip,BLR,BOM,2026-08-27,15,3170.7,894.3,4065.0,2026-08-12 11:48:00,SIMULATED_BACKTEST
344,EaseMyTrip,BLR,BOM,2026-09-11,30,2739.95,772.81,3512.76,2026-08-12 11:48:00,SIMULATED_BACKTEST
345,EaseMyTrip,BLR,BOM,2026-09-26,45,2529.23,713.37,3242.6,2026-08-12 11:48:00,SIMULATED_BACKTEST
346,EaseMyTrip,DEL,HYD,2026-08-13,1,5614.28,1583.52,7197.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
347,EaseMyTrip,DEL,HYD,2026-08-19,7,4354.32,1228.14,5582.46,2026-08-12 11:48:00,SIMULATED_BACKTEST
348,EaseMyTrip,DEL,HYD,2026-08-27,15,3712.18,1047.02,4759.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
349,EaseMyTrip,DEL,HYD,2026-09-11,30,3320.23,936.47,4256.7,2026-08-12 11:48:00,SIMULATED_BACKTEST
350,EaseMyTrip,DEL,HYD,2026-09-26,45,2950.24,832.12,3782.36,2026-08-12 11:48:00,SIMULATED_BACKTEST
351,EaseMyTrip,DEL,PNQ,2026-08-13,1,5245.97,1479.63,6725.6,2026-08-12 11:48:00,SIMULATED_BACKTEST
352,EaseMyTrip,DEL,PNQ,2026-08-19,7,4185.19,1180.44,5365.63,2026-08-12 11:48:00,SIMULATED_BACKTEST
353,EaseMyTrip,DEL,PNQ,2026-08-27,15,3468.19,978.21,4446.4,2026-08-12 11:48:00,SIMULATED_BACKTEST
354,EaseMyTrip,DEL,PNQ,2026-09-11,30,3123.05,880.86,4003.91,2026-08-12 11:48:00,SIMULATED_BACKTEST
355,EaseMyTrip,DEL,PNQ,2026-09-26,45,2839.92,801.0,3640.92,2026-08-12 11:48:00,SIMULATED_BACKTEST
356,EaseMyTrip,DEL,CCU,2026-08-13,1,6786.94,1914.26,8701.2,2026-08-12 11:48:00,SIMULATED_BACKTEST
357,EaseMyTrip,DEL,CCU,2026-08-19,7,5334.9,1504.72,6839.62,2026-08-12 11:48:00,SIMULATED_BACKTEST
358,EaseMyTrip,DEL,CCU,2026-08-27,15,4552.7,1284.1,5836.8,2026-08-12 11:48:00,SIMULATED_BACKTEST
359,EaseMyTrip,DEL,CCU,2026-09-11,30,3972.21,1120.37,5092.58,2026-08-12 11:48:00,SIMULATED_BACKTEST
360,EaseMyTrip,DEL,CCU,2026-09-26,45,3592.24,1013.2,4605.44,2026-08-12 11:48:00,SIMULATED_BACKTEST
361,EaseMyTrip,DEL,BOM,2026-08-14,1,7815.21,2204.29,10019.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
362,EaseMyTrip,DEL,BOM,2026-08-20,7,6142.3,1732.44,7874.74,2026-08-13 08:51:00,SIMULATED_BACKTEST
363,EaseMyTrip,DEL,BOM,2026-08-28,15,5172.96,1459.04,6632.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
364,EaseMyTrip,DEL,BOM,2026-09-12,30,4625.28,1304.56,5929.84,2026-08-13 08:51:00,SIMULATED_BACKTEST
365,EaseMyTrip,DEL,BOM,2026-09-27,45,4152.25,1171.15,5323.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
366,EaseMyTrip,BLR,DEL,2026-08-14,1,7663.34,2161.46,9824.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
367,EaseMyTrip,BLR,DEL,2026-08-20,7,6022.89,1698.77,7721.66,2026-08-13 08:51:00,SIMULATED_BACKTEST
368,EaseMyTrip,BLR,DEL,2026-08-28,15,5117.74,1443.46,6561.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
369,EaseMyTrip,BLR,DEL,2026-09-12,30,4459.18,1257.72,5716.9,2026-08-13 08:51:00,SIMULATED_BACKTEST
370,EaseMyTrip,BLR,DEL,2026-09-27,45,4099.96,1156.4,5256.36,2026-08-13 08:51:00,SIMULATED_BACKTEST
371,EaseMyTrip,BLR,BOM,2026-08-14,1,4569.63,1288.87,5858.5,2026-08-13 08:51:00,SIMULATED_BACKTEST
372,EaseMyTrip,BLR,BOM,2026-08-20,7,3576.25,1008.69,4584.94,2026-08-13 08:51:00,SIMULATED_BACKTEST
373,EaseMyTrip,BLR,BOM,2026-08-28,15,3071.64,866.36,3938.0,2026-08-13 08:51:00,SIMULATED_BACKTEST
374,EaseMyTrip,BLR,BOM,2026-09-12,30,2674.65,754.39,3429.04,2026-08-13 08:51:00,SIMULATED_BACKTEST
375,EaseMyTrip,BLR,BOM,2026-09-27,45,2448.73,690.67,3139.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
376,EaseMyTrip,DEL,HYD,2026-08-14,1,5535.04,1561.16,7096.2,2026-08-13 08:51:00,SIMULATED_BACKTEST
377,EaseMyTrip,DEL,HYD,2026-08-20,7,4294.85,1211.37,5506.22,2026-08-13 08:51:00,SIMULATED_BACKTEST
378,EaseMyTrip,DEL,HYD,2026-08-28,15,3695.48,1042.32,4737.8,2026-08-13 08:51:00,SIMULATED_BACKTEST
379,EaseMyTrip,DEL,HYD,2026-09-12,30,3230.12,911.06,4141.18,2026-08-13 08:51:00,SIMULATED_BACKTEST
380,EaseMyTrip,DEL,HYD,2026-09-27,45,2894.14,816.3,3710.44,2026-08-13 08:51:00,SIMULATED_BACKTEST
381,EaseMyTrip,DEL,PNQ,2026-08-14,1,5188.48,1463.42,6651.9,2026-08-13 08:51:00,SIMULATED_BACKTEST
382,EaseMyTrip,DEL,PNQ,2026-08-20,7,4073.03,1148.8,5221.83,2026-08-13 08:51:00,SIMULATED_BACKTEST
383,EaseMyTrip,DEL,PNQ,2026-08-28,15,3434.81,968.79,4403.6,2026-08-13 08:51:00,SIMULATED_BACKTEST
384,EaseMyTrip,DEL,PNQ,2026-09-12,30,3057.95,862.5,3920.45,2026-08-13 08:51:00,SIMULATED_BACKTEST
385,EaseMyTrip,DEL,PNQ,2026-09-27,45,2754.71,776.97,3531.68,2026-08-13 08:51:00,SIMULATED_BACKTEST
386,EaseMyTrip,DEL,CCU,2026-08-14,1,7451.03,2101.57,9552.6,2026-08-13 08:51:00,SIMULATED_BACKTEST
387,EaseMyTrip,DEL,CCU,2026-08-20,7,5869.34,1655.45,7524.79,2026-08-13 08:51:00,SIMULATED_BACKTEST
388,EaseMyTrip,DEL,CCU,2026-08-28,15,4922.89,1388.51,6311.4,2026-08-13 08:51:00,SIMULATED_BACKTEST
389,EaseMyTrip,DEL,CCU,2026-09-12,30,4370.71,1232.76,5603.47,2026-08-13 08:51:00,SIMULATED_BACKTEST
390,EaseMyTrip,DEL,CCU,2026-09-27,45,3979.19,1122.33,5101.52,2026-08-13 08:51:00,SIMULATED_BACKTEST
391,EaseMyTrip,DEL,BOM,2026-08-15,1,7830.03,2208.47,10038.5,2026-08-14 09:54:00,SIMULATED_BACKTEST
392,EaseMyTrip,DEL,BOM,2026-08-21,7,6203.14,1749.6,7952.74,2026-08-14 09:54:00,SIMULATED_BACKTEST
393,EaseMyTrip,DEL,BOM,2026-08-29,15,5270.46,1486.54,6757.0,2026-08-14 09:54:00,SIMULATED_BACKTEST
394,EaseMyTrip,DEL,BOM,2026-09-13,30,4566.78,1288.06,5854.84,2026-08-14 09:54:00,SIMULATED_BACKTEST
395,EaseMyTrip,DEL,BOM,2026-09-28,45,4178.77,1178.63,5357.4,2026-08-14 09:54:00,SIMULATED_BACKTEST
396,EaseMyTrip,BLR,DEL,2026-08-15,1,7582.22,2138.58,9720.8,2026-08-14 09:54:00,SIMULATED_BACKTEST
397,EaseMyTrip,BLR,DEL,2026-08-21,7,6037.71,1702.95,7740.66,2026-08-14 09:54:00,SIMULATED_BACKTEST
398,EaseMyTrip,BLR,DEL,2026-08-29,15,5136.46,1448.74,6585.2,2026-08-14 09:54:00,SIMULATED_BACKTEST
